"","TRIPID","CUMUSIGHTID","SPECIES","COMNAME","TEAM","DETECTED","PERPDIST","SIZEBEST","SIGHTTIME","GLAREMAG_WAVG","SEASTATE_WAVG","SWELLHEIGHT"
"962","HB1303",12619,"UNBA","Whale, Unid. Baleen","lower",1,4155.479,1,18.447,0,2.24265081868,0.4
"963","HB1303",12635,"UNLW","Whale, Unid. Large","lower",0,4801.981,1,18.587,0,2.3,0.4
"964","HB1303",12635,"UNLW","Whale, Unid. Large","upper",1,4801.981,1,18.587,0,2.3,0.4
"965","HB1303",12639,"FIWH","Whale, Fin","upper",1,6934.954,2,18.787,0,2.3,0.4
"966","HB1303",12639,"FIWH","Whale, Fin","lower",1,6934.954,2,18.787,0,2.3,0.4
"967","HB1303",12745,"FIWH","Whale, Fin","lower",0,1176.643,1,18.299,0,2.24265081868,0.4
"968","HB1303",12745,"FIWH","Whale, Fin","upper",1,1176.643,1,18.299,0,2.24265081868,0.4
"969","HB1303",12621,"MIWH","Whale, Minke Whale","upper",0,735.898,1,18.69,0,2.3,0.4
"970","HB1303",12621,"MIWH","Whale, Minke Whale","lower",1,735.898,1,18.69,0,2.3,0.4
"971","HB1303",12747,"FISE","Whale, Fin/Sei","lower",0,2752.524,1,18.367,0,2.24265081868,0.4
"972","HB1303",12747,"FISE","Whale, Fin/Sei","upper",1,2752.524,1,18.367,0,2.24265081868,0.4
"973","HB1303",12636,"UNDO","Dolphin, unid","lower",0,2728.878,20,18.649,0,2.3,0.4
"974","HB1303",12636,"UNDO","Dolphin, unid","upper",1,2728.878,20,18.649,0,2.3,0.4
"975","HB1303",12638,"FISE","Whale, Fin/Sei","lower",0,4542.986,1,18.762,0,2.3,0.4
"976","HB1303",12638,"FISE","Whale, Fin/Sei","upper",1,4542.986,1,18.762,0,2.3,0.4
"977","HB1303",12642,"SADO","Dolphin, Common","upper",1,187.9385,28,18.925,0,2.3,0.4
"978","HB1303",12642,"SADO","Dolphin, Common","lower",1,187.9385,28,18.925,0,2.3,0.4
"979","HB1303",12637,"FISE","Whale, Fin/Sei","upper",1,2710.575,1,18.712,0,2.3,0.4
"980","HB1303",12637,"FISE","Whale, Fin/Sei","lower",1,2710.575,1,18.712,0,2.3,0.4
"981","HB1303",12640,"FIWH","Whale, Fin","lower",1,283.4686,2,18.899,0,2.3,0.4
"982","HB1303",12640,"FIWH","Whale, Fin","upper",1,283.4686,2,18.899,0,2.3,0.4
"983","HB1303",12622,"UNDO","Dolphin, unid","upper",0,2091.566,10,18.884,0,2.3,0.4
"984","HB1303",12622,"UNDO","Dolphin, unid","lower",1,2091.566,10,18.884,0,2.3,0.4
"985","HB1303",12643,"SADO","Dolphin, Common","lower",0,723.6358,22,19.034,0.779123405634906,2.42994261714045,0.4
"986","HB1303",12643,"SADO","Dolphin, Common","upper",1,723.6358,22,19.034,0.779123405634906,2.42994261714045,0.4
"987","HB1303",12644,"FIWH","Whale, Fin","upper",1,546.2912,1,19.047,0.779123405634906,2.42994261714045,0.4
"988","HB1303",12644,"FIWH","Whale, Fin","lower",1,546.2912,1,19.047,0.779123405634906,2.42994261714045,0.4
"989","HB1303",12648,"FIWH","Whale, Fin","lower",0,90,2,19.092,0.779123405634906,2.42994261714045,0.4
"990","HB1303",12648,"FIWH","Whale, Fin","upper",1,90,2,19.092,0.779123405634906,2.42994261714045,0.4
"991","HB1303",12620,"FIWH","Whale, Fin","lower",1,335.6706,2,18.796,0,2.3,0.4
"992","HB1303",12620,"FIWH","Whale, Fin","upper",1,335.6706,2,18.796,0,2.3,0.4
"993","HB1303",12627,"PIWH","Whale, Pilot (unid.)","upper",0,1390.591,6,19.06,0.779123405634906,2.42994261714045,0.4
"994","HB1303",12627,"PIWH","Whale, Pilot (unid.)","lower",1,1390.591,6,19.06,0.779123405634906,2.42994261714045,0.4
"995","HB1303",12628,"FIWH","Whale, Fin","upper",0,3549.003,1,19.119,0.779123405634906,2.42994261714045,0.4
"996","HB1303",12628,"FIWH","Whale, Fin","lower",1,3549.003,1,19.119,0.779123405634906,2.42994261714045,0.4
"997","HB1303",12646,"BLWH","Whale, Blue","lower",0,1809.02,1,19.066,0.779123405634906,2.42994261714045,0.4
"998","HB1303",12646,"BLWH","Whale, Blue","upper",1,1809.02,1,19.066,0.779123405634906,2.42994261714045,0.4
"999","HB1303",12649,"FIWH","Whale, Fin","upper",1,1702.462,1,19.134,0.779123405634906,2.42994261714045,0.4
"1000","HB1303",12649,"FIWH","Whale, Fin","lower",1,1702.462,1,19.134,0.779123405634906,2.42994261714045,0.4
"1001","HB1303",12624,"SPWH","Whale, Sperm","upper",0,692.4648,1,18.934,0,2.3,0.4
"1002","HB1303",12624,"SPWH","Whale, Sperm","lower",1,692.4648,1,18.934,0,2.3,0.4
"1003","HB1303",12650,"FIWH","Whale, Fin","lower",0,3126.444,1,19.143,0.779123405634906,2.42994261714045,0.4
"1004","HB1303",12650,"FIWH","Whale, Fin","upper",1,3126.444,1,19.143,0.779123405634906,2.42994261714045,0.4
"1005","HB1303",12626,"FIWH","Whale, Fin","upper",0,3889.502,1,18.98,0.779123405634906,2.42994261714045,0.4
"1006","HB1303",12626,"FIWH","Whale, Fin","lower",1,3889.502,1,18.98,0.779123405634906,2.42994261714045,0.4
"1007","HB1303",12645,"FIWH","Whale, Fin","lower",0,4155.479,1,19.057,0.779123405634906,2.42994261714045,0.4
"1008","HB1303",12645,"FIWH","Whale, Fin","upper",1,4155.479,1,19.057,0.779123405634906,2.42994261714045,0.4
"1009","HB1303",12652,"FIWH","Whale, Fin","upper",1,2386.878,1,19.151,0.779123405634906,2.42994261714045,0.4
"1010","HB1303",12652,"FIWH","Whale, Fin","lower",1,2386.878,1,19.151,0.779123405634906,2.42994261714045,0.4
"1011","HB1303",12629,"UNDO","Dolphin, unid","upper",0,2785.717,8,19.154,0.779123405634906,2.42994261714045,0.4
"1012","HB1303",12629,"UNDO","Dolphin, unid","lower",1,2785.717,8,19.154,0.779123405634906,2.42994261714045,0.4
"1013","HB1303",12631,"UNDO","Dolphin, unid","upper",0,1671.245,4,19.204,0.779123405634906,2.42994261714045,0.4
"1014","HB1303",12631,"UNDO","Dolphin, unid","lower",1,1671.245,4,19.204,0.779123405634906,2.42994261714045,0.4
"1015","HB1303",12653,"BLWH","Whale, Blue","lower",0,3770.641,1,19.227,0.779123405634906,2.42994261714045,0.4
"1016","HB1303",12653,"BLWH","Whale, Blue","upper",1,3770.641,1,19.227,0.779123405634906,2.42994261714045,0.4
"1017","HB1303",12349,"GOBW","Whale, Cuvier's Beaked","lower",1,612.5981,4,18.027,1,2.1,0.7
"1018","HB1303",12349,"GOBW","Whale, Cuvier's Beaked","upper",1,612.5981,4,18.027,1,2.1,0.7
"1019","HB1303",12332,"UNDO","Dolphin, unid","upper",0,5819.863,2,18.356,0.688370075885148,2.1,0.7
"1020","HB1303",12332,"UNDO","Dolphin, unid","lower",1,5819.863,2,18.356,0.688370075885148,2.1,0.7
"1021","HB1303",12351,"GRAM","Dolphin, Risso's","lower",0,546.2912,3,18.447,0.688370075885148,2.1,0.7
"1022","HB1303",12351,"GRAM","Dolphin, Risso's","upper",1,546.2912,3,18.447,0.688370075885148,2.1,0.7
"1023","HB1303",12352,"SPWH","Whale, Sperm","lower",0,1307.817,1,19.062,0,2.1,0.7
"1024","HB1303",12352,"SPWH","Whale, Sperm","upper",1,1307.817,1,19.062,0,2.1,0.7
"1025","HB1303",12353,"SWBW","Whale, Sowerby's Beaked","lower",0,344.2074,1,19.299,0,2.1,0.7
"1026","HB1303",12353,"SWBW","Whale, Sowerby's Beaked","upper",1,344.2074,1,19.299,0,2.1,0.7
"1027","HB1303",12359,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,0,1,19.468,0,2.1,0.7
"1028","HB1303",12359,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,0,1,19.468,0,2.1,0.7
"1029","HB1303",12360,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,0,1,19.469,0,2.1,0.7
"1030","HB1303",12360,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,0,1,19.469,0,2.1,0.7
"1031","HB1303",12655,"UNLW","Whale, Unid. Large","lower",0,5959.283,1,20.939,0.779123405634906,2.42994261714045,0.4
"1032","HB1303",12655,"UNLW","Whale, Unid. Large","upper",1,5959.283,1,20.939,0.779123405634906,2.42994261714045,0.4
"1033","HB1303",12656,"FIWH","Whale, Fin","lower",0,2803.416,1,20.95,0.779123405634906,2.42994261714045,0.4
"1034","HB1303",12656,"FIWH","Whale, Fin","upper",1,2803.416,1,20.95,0.779123405634906,2.42994261714045,0.4
"1035","HB1303",12545,"UNDO","Dolphin, unid","upper",0,1464.403,8,20.949,0.779123405634906,2.42994261714045,0.4
"1036","HB1303",12545,"UNDO","Dolphin, unid","lower",1,1464.403,8,20.949,0.779123405634906,2.42994261714045,0.4
"1037","HB1303",12546,"FIWH","Whale, Fin","upper",0,1709.637,1,20.961,0.779123405634906,2.42994261714045,0.4
"1038","HB1303",12546,"FIWH","Whale, Fin","lower",1,1709.637,1,20.961,0.779123405634906,2.42994261714045,0.4
"1039","HB1303",12659,"UNLW","Whale, Unid. Large","lower",0,6064.335,1,20.992,0.779123405634906,2.42994261714045,0.4
"1040","HB1303",12659,"UNLW","Whale, Unid. Large","upper",1,6064.335,1,20.992,0.779123405634906,2.42994261714045,0.4
"1041","HB1303",12660,"UNDO","Dolphin, unid","lower",0,7216.1,40,21,0.779123405634906,2.42994261714045,0.4
"1042","HB1303",12660,"UNDO","Dolphin, unid","upper",1,7216.1,40,21,0.779123405634906,2.42994261714045,0.4
"1043","HB1303",12547,"FIWH","Whale, Fin","upper",0,689.046,1,21.009,2,2.95485871795278,0.4
"1044","HB1303",12547,"FIWH","Whale, Fin","lower",1,689.046,1,21.009,2,2.95485871795278,0.4
"1045","HB1303",12657,"SADO","Dolphin, Common","upper",1,1757.082,80,20.959,0.779123405634906,2.42994261714045,0.4
"1046","HB1303",12657,"SADO","Dolphin, Common","lower",1,1757.082,80,20.959,0.779123405634906,2.42994261714045,0.4
"1047","HB1303",12549,"FIWH","Whale, Fin","upper",0,689.0756,1,21.206,2,2.95485871795278,0.6
"1048","HB1303",12549,"FIWH","Whale, Fin","lower",1,689.0756,1,21.206,2,2.95485871795278,0.6
"1049","HB1303",12658,"FIWH","Whale, Fin","lower",0,2461.647,3,20.967,0.779123405634906,2.42994261714045,0.4
"1050","HB1303",12658,"FIWH","Whale, Fin","upper",1,2461.647,3,20.967,0.779123405634906,2.42994261714045,0.4
"1051","HB1303",12661,"FIWH","Whale, Fin","upper",1,396.3725,1,21.089,2,2.95485871795278,0.6
"1052","HB1303",12661,"FIWH","Whale, Fin","lower",1,396.3725,1,21.089,2,2.95485871795278,0.4
"1053","HB1303",12662,"FIWH","Whale, Fin","upper",1,973.1816,1,21.119,2,2.95485871795278,0.6
"1054","HB1303",12662,"FIWH","Whale, Fin","lower",1,973.1816,1,21.119,2,2.95485871795278,0.6
"1055","HB1303",12663,"SPWH","Whale, Sperm","lower",0,5093.149,1,21.169,2,2.95485871795278,0.6
"1056","HB1303",12663,"SPWH","Whale, Sperm","upper",1,5093.149,1,21.169,2,2.95485871795278,0.6
"1057","HB1303",12548,"FIWH","Whale, Fin","upper",0,139.1992,1,21.165,2,2.95485871795278,0.6
"1058","HB1303",12548,"FIWH","Whale, Fin","lower",1,139.1992,1,21.165,2,2.95485871795278,0.6
"1059","HB1303",12551,"SADO","Dolphin, Common","upper",0,234.108,8,21.326,2,2.95485871795278,0.6
"1060","HB1303",12551,"SADO","Dolphin, Common","lower",1,234.108,8,21.326,2,2.95485871795278,0.6
"1061","HB1303",12664,"UNDO","Dolphin, unid","lower",0,3024.516,30,21.199,2,2.95485871795278,0.6
"1062","HB1303",12664,"UNDO","Dolphin, unid","upper",1,3024.516,30,21.199,2,2.95485871795278,0.6
"1063","HB1303",12666,"SADO","Dolphin, Common","lower",0,775.0681,12,21.251,2,2.95485871795278,0.6
"1064","HB1303",12666,"SADO","Dolphin, Common","upper",1,775.0681,12,21.251,2,2.95485871795278,0.6
"1065","HB1303",12665,"UNDO","Dolphin, unid","lower",0,4428.904,22,21.214,2,2.95485871795278,0.6
"1066","HB1303",12665,"UNDO","Dolphin, unid","upper",1,4428.904,22,21.214,2,2.95485871795278,0.6
"1067","HB1303",12555,"HUWH","Whale, Humpback","upper",0,4154.477,1,21.767,1.02246321082832,2.6067389632485,0.6
"1068","HB1303",12555,"HUWH","Whale, Humpback","lower",1,4154.477,1,21.767,1.02246321082832,2.6067389632485,0.6
"1069","HB1303",12667,"BODO","Dolphin, Bottlenose","lower",1,416.0602,65,21.364,2,2.95485871795278,0.6
"1070","HB1303",12667,"BODO","Dolphin, Bottlenose","upper",1,416.0602,65,21.364,2,2.95485871795278,0.6
"1071","HB1303",12553,"HUWH","Whale, Humpback","upper",0,3832.849,1,21.608,1.02246321082832,2.6067389632485,0.6
"1072","HB1303",12553,"HUWH","Whale, Humpback","lower",1,3832.849,1,21.608,1.02246321082832,2.6067389632485,0.6
"1073","HB1303",12556,"UNDO","Dolphin, unid","upper",0,3907.774,55,21.819,1.02246321082832,2.6067389632485,0.6
"1074","HB1303",12556,"UNDO","Dolphin, unid","lower",1,3907.774,55,21.819,1.02246321082832,2.6067389632485,0.6
"1075","HB1303",12668,"UNBA","Whale, Unid. Baleen","upper",1,1322.579,1,21.399,2,2.95485871795278,0.6
"1076","HB1303",12668,"UNBA","Whale, Unid. Baleen","lower",1,1322.579,1,21.399,2,2.95485871795278,0.6
"1077","HB1303",12552,"STDO","Dolphin, Striped","lower",0,1038.772,18,21.642,1.02246321082832,2.6067389632485,0.6
"1078","HB1303",12552,"STDO","Dolphin, Striped","upper",1,1038.772,18,21.642,1.02246321082832,2.6067389632485,0.6
"1079","HB1303",12554,"UNDO","Dolphin, unid","upper",0,2206.826,40,21.755,1.02246321082832,2.6067389632485,0.6
"1080","HB1303",12554,"UNDO","Dolphin, unid","lower",1,2206.826,40,21.755,1.02246321082832,2.6067389632485,0.6
"1081","HB1303",12669,"STDO","Dolphin, Striped","upper",1,0,85,21.608,1.02246321082832,2.6067389632485,0.6
"1082","HB1303",12669,"STDO","Dolphin, Striped","lower",1,0,85,21.608,1.02246321082832,2.6067389632485,0.6
"1083","HB1303",12671,"BODO","Dolphin, Bottlenose","upper",1,2529.705,10,21.769,1.02246321082832,2.6067389632485,0.6
"1084","HB1303",12671,"BODO","Dolphin, Bottlenose","lower",1,2529.705,10,21.769,1.02246321082832,2.6067389632485,0.6
"1085","HB1303",12557,"FIWH","Whale, Fin","upper",0,1165.946,2,21.944,1.02246321082832,2.6067389632485,0.6
"1086","HB1303",12557,"FIWH","Whale, Fin","lower",1,1165.946,2,21.944,1.02246321082832,2.6067389632485,0.6
"1087","HB1303",12558,"STDO","Dolphin, Striped","upper",0,1035.837,4,22.004,1.02246321082832,2.6067389632485,0.6
"1088","HB1303",12558,"STDO","Dolphin, Striped","lower",1,1035.837,4,22.004,1.02246321082832,2.6067389632485,0.6
"1089","HB1303",12560,"UNDO","Dolphin, unid","upper",0,306.0705,1,22.114,2.36545890080191,2.39518116487971,0.6
"1090","HB1303",12560,"UNDO","Dolphin, unid","lower",1,306.0705,1,22.114,2.36545890080191,2.39518116487971,0.6
"1091","HB1303",12562,"SADO","Dolphin, Common","lower",1,18.81111,12,22.173,2.36545890080191,2.39518116487971,0.6
"1092","HB1303",12562,"SADO","Dolphin, Common","upper",1,18.81111,12,22.173,2.36545890080191,2.39518116487971,0.6
"1093","HB1303",12672,"FIWH","Whale, Fin","lower",0,2696.393,2,22.091,2.36545890080191,2.39518116487971,0.6
"1094","HB1303",12672,"FIWH","Whale, Fin","upper",1,2696.393,2,22.091,2.36545890080191,2.39518116487971,0.6
"1095","HB1303",12676,"UNDO","Dolphin, unid","lower",0,8422.354,15,22.221,2.36545890080191,2.39518116487971,0.6
"1096","HB1303",12676,"UNDO","Dolphin, unid","upper",1,8422.354,15,22.221,2.36545890080191,2.39518116487971,0.6
"1097","HB1303",12675,"SPWH","Whale, Sperm","lower",0,3845.812,1,22.148,2.36545890080191,2.39518116487971,0.6
"1098","HB1303",12675,"SPWH","Whale, Sperm","upper",1,3845.812,1,22.148,2.36545890080191,2.39518116487971,0.6
"1099","HB1303",12561,"GRAM","Dolphin, Risso's","upper",0,53.33241,2,22.166,2.36545890080191,2.39518116487971,0.6
"1100","HB1303",12561,"GRAM","Dolphin, Risso's","lower",1,53.33241,2,22.166,2.36545890080191,2.39518116487971,0.6
"1101","HB1303",12563,"UNDO","Dolphin, unid","upper",0,3496.706,2,22.284,2.36545890080191,2.39518116487971,0.6
"1102","HB1303",12563,"UNDO","Dolphin, unid","lower",1,3496.706,2,22.284,2.36545890080191,2.39518116487971,0.6
"1103","HB1303",12565,"UNLW","Whale, Unid. Large","upper",0,14000,1,22.35,2.36545890080191,2.39518116487971,0.6
"1104","HB1303",12565,"UNLW","Whale, Unid. Large","lower",1,14000,1,22.35,2.36545890080191,2.39518116487971,0.6
"1105","HB1303",12673,"FIWH","Whale, Fin","upper",1,3764.624,1,22.122,2.36545890080191,2.39518116487971,0.6
"1106","HB1303",12673,"FIWH","Whale, Fin","lower",1,3764.624,1,22.122,2.36545890080191,2.39518116487971,0.6
"1107","HB1303",12678,"UNLW","Whale, Unid. Large","lower",0,9607.292,3,22.27,2.36545890080191,2.39518116487971,0.6
"1108","HB1303",12678,"UNLW","Whale, Unid. Large","upper",1,9607.292,3,22.27,2.36545890080191,2.39518116487971,0.6
"1109","HB1303",12681,"GRAM","Dolphin, Risso's","lower",0,3833.067,1,22.337,2.36545890080191,2.39518116487971,0.6
"1110","HB1303",12681,"GRAM","Dolphin, Risso's","upper",1,3833.067,1,22.337,2.36545890080191,2.39518116487971,0.6
"1111","HB1303",12674,"UNLW","Whale, Unid. Large","lower",0,5978.253,1,22.136,2.36545890080191,2.39518116487971,0.6
"1112","HB1303",12674,"UNLW","Whale, Unid. Large","upper",1,5978.253,1,22.136,2.36545890080191,2.39518116487971,0.6
"1113","HB1303",12680,"UNLW","Whale, Unid. Large","lower",0,7321.834,1,22.291,2.36545890080191,2.39518116487971,0.6
"1114","HB1303",12680,"UNLW","Whale, Unid. Large","upper",1,7321.834,1,22.291,2.36545890080191,2.39518116487971,0.6
"1115","HB1303",12564,"GOBW","Whale, Cuvier's Beaked","upper",0,4008.144,2,22.34,2.36545890080191,2.39518116487971,0.6
"1116","HB1303",12564,"GOBW","Whale, Cuvier's Beaked","lower",1,4008.144,2,22.34,2.36545890080191,2.39518116487971,0.6
"1117","HB1303",12566,"FIWH","Whale, Fin","lower",1,6476.543,2,22.409,2.36545890080191,2.39518116487971,0.6
"1118","HB1303",12566,"FIWH","Whale, Fin","upper",1,6476.543,2,22.409,2.36545890080191,2.39518116487971,0.6
"1119","HB1303",12567,"FIWH","Whale, Fin","upper",0,4952.537,1,22.594,3,2.3,0.6
"1120","HB1303",12567,"FIWH","Whale, Fin","lower",1,4952.537,1,22.594,3,2.3,0.6
"1121","HB1303",12682,"UNLW","Whale, Unid. Large","lower",0,5340.6,2,22.607,3,2.3,0.6
"1122","HB1303",12682,"UNLW","Whale, Unid. Large","upper",1,5340.6,2,22.607,3,2.3,0.6
"1123","HB1303",12683,"UNLW","Whale, Unid. Large","lower",0,1932.606,1,22.664,3,2.3,0.6
"1124","HB1303",12683,"UNLW","Whale, Unid. Large","upper",1,1932.606,1,22.664,3,2.3,0.6
"1125","HB1303",12684,"MIWH","Whale, Minke Whale","upper",1,4588.828,1,22.777,3,2.3,0.6
"1126","HB1303",12684,"MIWH","Whale, Minke Whale","lower",1,4588.828,1,22.777,3,2.3,0.6
"1127","HB1303",12685,"FIWH","Whale, Fin","upper",1,6316.327,1,22.798,3,2.3,0.6
"1128","HB1303",12685,"FIWH","Whale, Fin","lower",1,6316.327,1,22.798,3,2.3,0.6
"1129","HB1303",12686,"UNLW","Whale, Unid. Large","lower",0,9660.56,1,22.808,3,2.3,0.6
"1130","HB1303",12686,"UNLW","Whale, Unid. Large","upper",1,9660.56,1,22.808,3,2.3,0.6
"1131","HB1303",12338,"UNSW","Whale, Unid. small whale","lower",0,4944.081,1,10.206,1,3.70877658342677,1.7
"1132","HB1303",12338,"UNSW","Whale, Unid. small whale","upper",1,4944.081,1,10.206,1,3.70877658342677,1.7
"1133","HB1303",12344,"GRAM","Dolphin, Risso's","lower",0,680.8474,7,10.617,1,4.04258564907862,1.3
"1134","HB1303",12344,"GRAM","Dolphin, Risso's","upper",1,680.8474,7,10.617,1,4.04258564907862,1.3
"1135","HB1303",12350,"STDO","Dolphin, Striped","lower",0,1164.294,35,11.018,1,3.65393015493266,1.3
"1136","HB1303",12350,"STDO","Dolphin, Striped","upper",1,1164.294,35,11.018,1,3.65393015493266,1.3
"1137","HB1303",12354,"UNMW","Whale, Unid. medium","lower",0,3879.408,1,12.042,2.67018772334131,3.58859036025458,1.3
"1138","HB1303",12354,"UNMW","Whale, Unid. medium","upper",1,3879.408,1,12.042,2.67018772334131,3.58859036025458,1.3
"1139","HB1303",12355,"SPWH","Whale, Sperm","upper",1,2571.377,1,12.178,2.67018772334131,3.58859036025458,1.3
"1140","HB1303",12355,"SPWH","Whale, Sperm","lower",1,2571.377,1,12.178,2.67018772334131,3.58859036025458,1.3
"1141","HB1303",12356,"SPWH","Whale, Sperm","lower",0,5141.014,1,12.323,2.67018772334131,3.58859036025458,1.3
"1142","HB1303",12356,"SPWH","Whale, Sperm","upper",1,5141.014,1,12.323,2.67018772334131,3.58859036025458,1.3
"1143","HB1303",12328,"BODO","Dolphin, Bottlenose","upper",0,821.8998,6,12.407,2.67018772334131,3.58859036025458,1.3
"1144","HB1303",12328,"BODO","Dolphin, Bottlenose","lower",1,821.8998,6,12.407,2.67018772334131,3.58859036025458,1.3
"1145","HB1303",12357,"FISE","Whale, Fin/Sei","lower",0,5093.149,1,12.444,2.67018772334131,3.58859036025458,1.3
"1146","HB1303",12357,"FISE","Whale, Fin/Sei","upper",1,5093.149,1,12.444,2.67018772334131,3.58859036025458,1.3
"1147","HB1303",12358,"SPWH","Whale, Sperm","lower",0,5424.098,1,12.49,2.67018772334131,3.58859036025458,1.3
"1148","HB1303",12358,"SPWH","Whale, Sperm","upper",1,5424.098,1,12.49,2.67018772334131,3.58859036025458,1.3
"1149","HB1303",12333,"SPWH","Whale, Sperm","upper",1,3235.624,1,12.701,2.93916675050138,3.1293375790897,1.3
"1150","HB1303",12333,"SPWH","Whale, Sperm","lower",1,3235.624,1,12.701,2.93916675050138,3.1293375790897,1.3
"1151","HB1303",12334,"FISE","Whale, Fin/Sei","upper",1,766.3156,1,12.873,2.93916675050138,3.1293375790897,1.3
"1152","HB1303",12334,"FISE","Whale, Fin/Sei","lower",1,766.3156,1,12.873,2.93916675050138,3.1293375790897,1.3
"1153","HB1303",12272,"UNDO","Dolphin, unid","lower",0,769.4182,1,21.659,3,4.6,1.5
"1154","HB1303",12272,"UNDO","Dolphin, unid","upper",1,769.4182,1,21.659,3,4.6,1.5
"1155","HB1303",12186,"FISE","Whale, Fin/Sei","lower",0,246.6964,1,13.087,2,3,0.5
"1156","HB1303",12186,"FISE","Whale, Fin/Sei","upper",1,246.6964,1,13.087,2,3,0.5
"1157","HB1303",12284,"UNLW","Whale, Unid. Large","lower",0,4727.711,1,17.507,0.58277180906541,4.37483154271962,1.5
"1158","HB1303",12284,"UNLW","Whale, Unid. Large","upper",1,4727.711,1,17.507,0.58277180906541,4.37483154271962,1.5
"1159","HB1303",12270,"HUWH","Whale, Humpback","upper",1,1835.572,2,19.715,3,4,1.5
"1160","HB1303",12270,"HUWH","Whale, Humpback","lower",1,1835.572,2,19.715,3,4,1.5
"1161","HB1303",12267,"SPWH","Whale, Sperm","upper",0,2022.045,2,20.148,3,4,1.5
"1162","HB1303",12267,"SPWH","Whale, Sperm","lower",1,2022.045,2,20.148,3,4,1.5
"1163","HB1303",12268,"GRAM","Dolphin, Risso's","upper",1,132.9482,9,20.242,3,4.25780462373228,1.5
"1164","HB1303",12268,"GRAM","Dolphin, Risso's","lower",1,132.9482,9,20.242,3,4.25780462373228,1.5
"1165","HB1303",12271,"HUWH","Whale, Humpback","lower",0,1410.691,2,20.614,3,4.25780462373228,1.5
"1166","HB1303",12271,"HUWH","Whale, Humpback","upper",1,1410.691,2,20.614,3,4.25780462373228,1.5
"1167","HB1303",12269,"UNSW","Whale, Unid. small whale","upper",0,2867.934,1,21.207,3,4.6,1.5
"1168","HB1303",12269,"UNSW","Whale, Unid. small whale","lower",1,2867.934,1,21.207,3,4.6,1.5
"1169","HB1303",12186,"FISE","Whale, Fin/Sei","lower",0,246.6964,1,13.087,2,3,0.5
"1170","HB1303",12186,"FISE","Whale, Fin/Sei","upper",1,246.6964,1,13.087,2,3,0.5
"1171","HB1303",12285,"UNDO","Dolphin, unid","lower",0,1186.233,6,10.498,0.972266746629198,2.09040917174539,1
"1172","HB1303",12285,"UNDO","Dolphin, unid","upper",1,1186.233,6,10.498,0.972266746629198,2.09040917174539,1
"1173","HB1303",12274,"UNDO","Dolphin, unid","upper",0,334.4667,1,10.617,0.972266746629198,2.09040917174539,1
"1174","HB1303",12274,"UNDO","Dolphin, unid","lower",1,334.4667,1,10.617,0.972266746629198,2.09040917174539,1
"1175","HB1303",12276,"BODO","Dolphin, Bottlenose","upper",0,468.5897,2,10.79,0.972266746629198,2.09040917174539,1
"1176","HB1303",12276,"BODO","Dolphin, Bottlenose","lower",1,468.5897,2,10.79,0.972266746629198,2.09040917174539,1
"1177","HB1303",12286,"BODO","Dolphin, Bottlenose","lower",0,949.4125,5,10.692,0.972266746629198,2.09040917174539,1
"1178","HB1303",12286,"BODO","Dolphin, Bottlenose","upper",1,949.4125,5,10.692,0.972266746629198,2.09040917174539,1
"1179","HB1303",12273,"UNLW","Whale, Unid. Large","upper",0,6137.196,1,10.129,0,1,0.5
"1180","HB1303",12273,"UNLW","Whale, Unid. Large","lower",1,6137.196,1,10.129,0,1,0.5
"1181","HB1303",12275,"UNDO","Dolphin, unid","upper",0,2303.388,1,10.773,0.972266746629198,2.09040917174539,1
"1182","HB1303",12275,"UNDO","Dolphin, unid","lower",1,2303.388,1,10.773,0.972266746629198,2.09040917174539,1
"1183","HB1303",12281,"UNLW","Whale, Unid. Large","lower",0,170.2569,1,10.282,0,1,0.5
"1184","HB1303",12281,"UNLW","Whale, Unid. Large","upper",1,170.2569,1,10.282,0,1,0.5
"1185","HB1303",12287,"UNDO","Dolphin, unid","lower",0,638.9363,1,10.966,1.25752405819589,2.62500107488323,1
"1186","HB1303",12287,"UNDO","Dolphin, unid","upper",1,638.9363,1,10.966,1.25752405819589,2.62500107488323,1
"1187","HB1303",12288,"BODO","Dolphin, Bottlenose","lower",0,2177.189,3,10.987,1.25752405819589,2.62500107488323,1
"1188","HB1303",12288,"BODO","Dolphin, Bottlenose","upper",1,2177.189,3,10.987,1.25752405819589,2.62500107488323,1
"1189","HB1303",12277,"UNDO","Dolphin, unid","upper",0,616.7207,1,11.874,0.416552151107575,2.8,1
"1190","HB1303",12277,"UNDO","Dolphin, unid","lower",1,616.7207,1,11.874,0.416552151107575,2.8,1
"1191","HB1303",12278,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,12.5,1,12.266,0.091027943059639,2.87282235444771,1
"1192","HB1303",12278,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,12.5,1,12.266,0.091027943059639,2.87282235444771,1
"1193","HB1303",12289,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,45.96267,1,12.264,0.091027943059639,2.87282235444771,1
